time_Schubert_D911-03_HU33,time_Schubert_D911-03_SC06,time_Schubert_D911-03_2,time_Schubert_D911-03,measure_Schubert_D911-03_2,time_sync_reference
32.520000,32.320000,49.800000,49.800000,13.200000,32.520000
32.540000,32.340000,49.820000,49.820000,13.205000,32.540000
32.560000,32.360000,49.840000,49.840000,13.210000,32.560000
32.580000,32.380000,49.860000,49.860000,13.215000,32.580000
32.600000,32.400000,49.880000,49.880000,13.220000,32.600000
32.620000,32.420000,49.900000,49.900000,13.225000,32.620000
32.640000,32.440000,49.920000,49.920000,13.230000,32.640000
32.660000,32.460000,49.940000,49.940000,13.235000,32.660000
32.680000,32.480000,49.960000,49.960000,13.240000,32.680000
32.700000,32.500000,49.980000,49.980000,13.245000,32.700000
32.720000,32.520000,50.000000,50.000000,13.250000,32.720000
32.740000,32.540000,50.020000,50.020000,13.255000,32.740000
32.760000,32.560000,50.040000,50.040000,13.260000,32.760000
32.780000,32.580000,50.060000,50.060000,13.265000,32.780000
32.800000,32.600000,50.080000,50.080000,13.270000,32.800000
32.820000,32.620000,50.100000,50.100000,13.275000,32.820000
32.840000,32.640000,50.120000,50.120000,13.280000,32.840000
32.860000,32.660000,50.140000,50.140000,13.285000,32.860000
32.880000,32.680000,50.160000,50.160000,13.290000,32.880000
32.900000,32.700000,50.180000,50.180000,13.295000,32.900000
32.920000,32.720000,50.200000,50.200000,13.300000,32.920000
32.940000,32.740000,50.220000,50.220000,13.305000,32.940000
32.960000,32.750000,50.240000,50.240000,13.310000,32.960000
32.980000,32.760000,50.260000,50.260000,13.315000,32.980000
33.000000,32.780000,50.280000,50.280000,13.320000,33.000000
33.020000,32.800000,50.420000,50.480000,13.355000,33.020000
33.040000,32.820000,50.440000,50.500000,13.360000,33.040000
33.060000,32.840000,50.460000,50.520000,13.365000,33.060000
33.080000,32.860000,50.480000,50.540000,13.370000,33.080000
33.100000,32.880000,50.500000,50.560000,13.375000,33.100000
33.120000,32.900000,50.520000,50.580000,13.380000,33.120000
33.140000,32.920000,50.540000,50.600000,13.385000,33.140000
33.160000,32.940000,50.560000,50.620000,13.390000,33.160000
33.180000,32.960000,50.580000,50.640000,13.395000,33.180000
33.200000,32.980000,50.600000,50.660000,13.400000,33.200000
33.220000,33.000000,50.620000,50.680000,13.405000,33.220000
33.240000,33.020000,50.640000,50.700000,13.410000,33.240000
33.260000,33.040000,50.660000,50.720000,13.415000,33.260000
33.280000,33.060000,50.680000,50.740000,13.420000,33.280000
33.300000,33.080000,50.700000,50.760000,13.425000,33.300000
33.320000,33.100000,50.720000,50.780000,13.430000,33.320000
33.340000,33.120000,50.740000,50.800000,13.435000,33.340000
33.360000,33.140000,50.760000,50.820000,13.440000,33.360000
33.380000,33.160000,50.880000,50.880000,13.470000,33.380000
33.400000,33.180000,50.900000,50.900000,13.475000,33.400000
33.420000,33.200000,50.920000,50.920000,13.480000,33.420000
33.440000,33.220000,50.940000,50.940000,13.485000,33.440000
33.460000,33.240000,50.960000,50.960000,13.490000,33.460000
33.480000,33.260000,50.980000,50.980000,13.495000,33.480000
33.500000,33.280000,51.000000,51.000000,13.500000,33.500000
33.520000,33.300000,51.020000,51.020000,13.505000,33.520000
33.540000,33.320000,51.040000,51.040000,13.510000,33.540000
33.560000,33.340000,51.060000,51.060000,13.515000,33.560000
33.580000,33.360000,51.080000,51.080000,13.520000,33.580000
33.600000,33.380000,51.100000,51.100000,13.525000,33.600000
33.620000,33.400000,51.120000,51.120000,13.530000,33.620000
33.640000,33.420000,51.140000,51.140000,13.535000,33.640000
33.660000,33.440000,51.160000,51.160000,13.540000,33.660000
33.680000,33.460000,51.180000,51.180000,13.545000,33.680000
33.700000,33.480000,51.200000,51.200000,13.550000,33.700000
33.720000,33.500000,51.220000,51.220000,13.555000,33.720000
33.740000,33.520000,51.240000,51.240000,13.560000,33.740000
33.760000,33.540000,51.260000,51.260000,13.565000,33.760000
33.780000,33.560000,51.280000,51.280000,13.570000,33.780000
33.800000,33.580000,51.300000,51.300000,13.575000,33.800000
33.820000,33.600000,51.320000,51.320000,13.580000,33.820000
33.840000,33.620000,51.340000,51.340000,13.585000,33.840000
33.860000,33.640000,51.360000,51.360000,13.590000,33.860000
33.880000,33.660000,51.380000,51.380000,13.595000,33.880000
33.900000,33.680000,51.400000,51.400000,13.600000,33.900000
33.920000,33.700000,51.420000,51.420000,13.605000,33.920000
33.940000,33.720000,51.440000,51.440000,13.610000,33.940000
33.960000,33.740000,51.460000,51.460000,13.615000,33.960000
33.980000,33.750000,51.480000,51.480000,13.620000,33.980000
34.000000,33.760000,51.500000,51.500000,13.625000,34.000000
34.020000,33.780000,51.980000,51.980000,13.745000,34.020000
34.040000,33.784000,52.200000,52.200000,13.800000,34.040000
34.060000,33.788000,52.400000,52.400000,13.850000,34.060000
34.080000,33.792000,52.420000,52.420000,13.855000,34.080000
34.100000,33.796000,52.440000,52.440000,13.860000,34.100000
34.120000,33.800000,52.460000,52.460000,13.865000,34.120000
34.140000,33.820000,52.480000,52.480000,13.870000,34.140000
34.160000,33.840000,52.500000,52.500000,13.875000,34.160000
34.180000,33.860000,52.520000,52.520000,13.880000,34.180000
34.200000,33.880000,52.540000,52.540000,13.885000,34.200000
34.220000,33.900000,52.560000,52.560000,13.890000,34.220000
34.240000,33.920000,52.580000,52.580000,13.895000,34.240000
34.260000,33.940000,52.600000,52.600000,13.900000,34.260000
34.280000,33.960000,52.620000,52.620000,13.905000,34.280000
34.300000,33.980000,52.640000,52.640000,13.910000,34.300000
34.320000,34.000000,52.660000,52.660000,13.915000,34.320000
34.340000,34.020000,52.680000,52.680000,13.920000,34.340000
34.360000,34.040000,52.700000,52.700000,13.925000,34.360000
34.380000,34.060000,52.720000,52.720000,13.930000,34.380000
34.400000,34.080000,52.740000,52.740000,13.935000,34.400000
34.420000,34.100000,52.760000,52.760000,13.940000,34.420000
34.440000,34.120000,52.780000,52.780000,13.945000,34.440000
34.460000,34.140000,52.800000,52.800000,13.950000,34.460000
34.480000,34.160000,52.820000,52.820000,13.955000,34.480000
34.500000,34.180000,52.840000,52.840000,13.960000,34.500000
34.520000,34.200000,52.860000,52.860000,13.965000,34.520000
34.540000,34.220000,52.880000,52.880000,13.970000,34.540000
34.560000,34.240000,52.900000,52.900000,13.975000,34.560000
34.580000,34.260000,52.920000,52.920000,13.980000,34.580000
34.600000,34.280000,52.940000,52.940000,13.985000,34.600000
34.620000,34.300000,52.960000,52.960000,13.990000,34.620000
34.640000,34.320000,52.980000,52.980000,13.995000,34.640000
34.660000,34.340000,53.000000,53.000000,14.000000,34.660000
34.680000,34.360000,53.020000,53.020000,14.005000,34.680000
34.700000,34.380000,53.040000,53.040000,14.010000,34.700000
34.720000,34.400000,53.060000,53.060000,14.015000,34.720000
34.740000,34.420000,53.080000,53.080000,14.020000,34.740000
34.760000,34.440000,53.100000,53.100000,14.025000,34.760000
34.780000,34.460000,53.120000,53.120000,14.030000,34.780000
34.800000,34.480000,53.140000,53.140000,14.035000,34.800000
34.820000,34.500000,53.160000,53.160000,14.040000,34.820000
34.840000,34.520000,53.180000,53.180000,14.045000,34.840000
34.860000,34.540000,53.200000,53.200000,14.050000,34.860000
34.880000,34.560000,53.220000,53.220000,14.055000,34.880000
34.900000,34.580000,53.240000,53.240000,14.060000,34.900000
34.920000,34.600000,53.260000,53.260000,14.065000,34.920000
34.940000,34.620000,53.280000,53.280000,14.070000,34.940000
34.960000,34.640000,53.300000,53.300000,14.075000,34.960000
34.980000,34.660000,53.320000,53.320000,14.080000,34.980000
35.000000,34.680000,53.340000,53.340000,14.085000,35.000000
35.020000,34.700000,53.360000,53.360000,14.090000,35.020000
35.040000,34.720000,53.380000,53.380000,14.095000,35.040000
35.060000,34.740000,53.400000,53.400000,14.100000,35.060000
35.080000,34.760000,53.420000,53.420000,14.105000,35.080000
35.100000,34.780000,53.440000,53.440000,14.110000,35.100000
35.120000,34.800000,53.460000,53.460000,14.115000,35.120000
35.140000,34.820000,53.480000,53.480000,14.120000,35.140000
35.160000,34.840000,53.500000,53.500000,14.125000,35.160000
35.180000,34.860000,53.520000,53.520000,14.130000,35.180000
35.200000,34.880000,53.940000,53.940000,14.235000,35.200000
35.220000,34.900000,53.960000,53.960000,14.240000,35.220000
35.240000,34.920000,53.980000,53.980000,14.245000,35.240000
35.260000,34.940000,54.000000,54.000000,14.250000,35.260000
35.280000,34.960000,54.020000,54.020000,14.255000,35.280000
35.300000,34.980000,54.040000,54.040000,14.260000,35.300000
35.320000,35.000000,54.200000,54.200000,14.300000,35.320000
35.340000,35.020000,54.220000,54.220000,14.305000,35.340000
35.360000,35.040000,54.240000,54.240000,14.310000,35.360000
35.380000,35.060000,54.260000,54.260000,14.315000,35.380000
35.400000,35.080000,54.280000,54.280000,14.320000,35.400000
35.420000,35.100000,54.300000,54.300000,14.325000,35.420000
35.440000,35.120000,54.320000,54.320000,14.330000,35.440000
35.460000,35.140000,54.340000,54.340000,14.335000,35.460000
35.480000,35.160000,54.360000,54.360000,14.340000,35.480000
35.500000,35.180000,54.380000,54.380000,14.345000,35.500000
35.520000,35.200000,54.400000,54.400000,14.350000,35.520000
35.540000,35.220000,54.420000,54.420000,14.355000,35.540000
35.560000,35.240000,54.440000,54.440000,14.360000,35.560000
35.580000,35.260000,54.460000,54.460000,14.365000,35.580000
35.600000,35.280000,54.480000,54.480000,14.370000,35.600000
35.620000,35.300000,54.500000,54.500000,14.375000,35.620000
35.640000,35.320000,54.520000,54.520000,14.380000,35.640000
35.660000,35.340000,54.540000,54.540000,14.385000,35.660000
35.680000,35.360000,54.560000,54.560000,14.390000,35.680000
35.700000,35.380000,54.580000,54.580000,14.395000,35.700000
35.720000,35.400000,54.600000,54.600000,14.400000,35.720000
35.740000,35.420000,54.620000,54.620000,14.405000,35.740000
35.760000,35.440000,54.640000,54.640000,14.410000,35.760000
35.780000,35.460000,54.660000,54.660000,14.415000,35.780000
35.800000,35.480000,54.680000,54.680000,14.420000,35.800000
35.820000,35.500000,54.700000,54.700000,14.425000,35.820000
35.840000,35.520000,54.720000,54.720000,14.430000,35.840000
35.860000,35.540000,54.740000,54.740000,14.435000,35.860000
35.880000,35.560000,54.760000,54.760000,14.440000,35.880000
35.900000,35.570000,54.780000,54.780000,14.445000,35.900000
35.920000,35.580000,54.800000,54.800000,14.450000,35.920000
35.940000,35.600000,54.820000,54.820000,14.455000,35.940000
35.960000,35.620000,54.840000,54.840000,14.460000,35.960000
35.980000,35.622857,54.860000,54.860000,14.465000,35.980000
36.000000,35.625714,54.880000,54.880000,14.470000,36.000000
36.020000,35.628571,55.520000,54.900000,14.630000,36.020000
36.040000,35.631429,55.540000,54.920000,14.635000,36.040000
36.060000,35.634286,55.560000,54.925000,14.640000,36.060000
36.080000,35.637143,55.580000,54.930000,14.645000,36.080000
36.100000,35.640000,55.600000,54.935000,14.650000,36.100000
36.120000,35.660000,55.620000,54.940000,14.655000,36.120000
36.140000,35.680000,55.640000,54.960000,14.660000,36.140000
36.160000,35.700000,55.660000,54.980000,14.665000,36.160000
36.180000,35.720000,55.680000,55.000000,14.670000,36.180000
36.200000,35.740000,55.700000,55.020000,14.675000,36.200000
36.220000,35.760000,55.720000,55.040000,14.680000,36.220000
36.240000,35.780000,55.740000,55.060000,14.685000,36.240000
36.260000,35.800000,55.760000,55.080000,14.690000,36.260000
36.280000,35.820000,55.780000,55.100000,14.695000,36.280000
36.300000,35.840000,55.800000,55.120000,14.700000,36.300000
36.320000,35.860000,55.820000,55.140000,14.705000,36.320000
36.340000,35.880000,55.840000,55.160000,14.710000,36.340000
36.360000,35.900000,55.860000,55.180000,14.715000,36.360000
36.380000,35.920000,55.880000,55.200000,14.720000,36.380000
36.400000,35.940000,55.900000,55.900000,14.725000,36.400000
36.420000,35.960000,55.920000,55.920000,14.730000,36.420000
36.440000,35.980000,55.940000,55.940000,14.735000,36.440000
36.460000,36.000000,55.960000,55.960000,14.740000,36.460000
36.480000,36.020000,55.980000,55.980000,14.745000,36.480000
36.500000,36.040000,56.000000,56.000000,14.750000,36.500000
36.520000,36.060000,56.020000,56.020000,14.755000,36.520000
36.540000,36.080000,56.040000,56.040000,14.760000,36.540000
36.560000,36.100000,56.060000,56.060000,14.765000,36.560000
36.580000,36.120000,56.080000,56.080000,14.770000,36.580000
36.600000,36.140000,56.100000,56.100000,14.775000,36.600000
36.620000,36.160000,56.120000,56.120000,14.780000,36.620000
36.640000,36.180000,56.140000,56.140000,14.785000,36.640000
36.660000,36.182857,56.160000,56.160000,14.790000,36.660000
36.680000,36.185714,56.180000,56.180000,14.795000,36.680000
36.700000,36.188571,56.200000,56.200000,14.800000,36.700000
36.720000,36.191429,56.220000,56.220000,14.805000,36.720000
36.740000,36.194286,56.240000,56.240000,14.810000,36.740000
36.760000,36.197143,56.260000,56.260000,14.815000,36.760000
36.780000,36.200000,56.280000,56.280000,14.820000,36.780000
36.800000,36.220000,56.300000,56.300000,14.825000,36.800000
36.820000,36.240000,56.320000,56.320000,14.830000,36.820000
36.840000,36.260000,56.340000,56.340000,14.835000,36.840000
36.860000,36.280000,56.360000,56.360000,14.840000,36.860000
36.880000,36.300000,56.380000,56.380000,14.845000,36.880000
36.900000,36.320000,56.400000,56.400000,14.850000,36.900000
36.920000,36.340000,56.420000,56.420000,14.855000,36.920000
36.940000,36.360000,56.440000,56.440000,14.860000,36.940000
36.960000,36.380000,56.460000,56.460000,14.865000,36.960000
36.980000,36.400000,56.480000,56.480000,14.870000,36.980000
37.000000,36.420000,56.500000,56.500000,14.875000,37.000000
37.020000,36.440000,56.520000,56.520000,14.880000,37.020000
37.040000,36.460000,56.540000,56.540000,14.885000,37.040000
37.060000,36.480000,56.560000,56.560000,14.890000,37.060000
37.080000,36.500000,56.580000,56.580000,14.895000,37.080000
37.100000,36.520000,56.600000,56.600000,14.900000,37.100000
37.120000,36.540000,56.860000,56.860000,14.965000,37.120000
37.140000,36.560000,56.880000,56.880000,14.970000,37.140000
37.160000,36.580000,56.900000,56.900000,14.975000,37.160000
37.180000,36.700000,56.920000,56.920000,14.980000,37.180000
37.200000,36.720000,56.940000,56.940000,14.985000,37.200000
37.220000,36.740000,56.960000,56.960000,14.990000,37.220000
37.240000,36.760000,56.980000,56.980000,14.995000,37.240000
37.260000,36.780000,57.000000,57.000000,15.000000,37.260000
37.280000,36.800000,57.020000,57.020000,15.005000,37.280000
37.300000,36.820000,57.040000,57.040000,15.010000,37.300000
37.320000,36.840000,57.060000,57.060000,15.015000,37.320000
37.340000,36.860000,57.080000,57.080000,15.020000,37.340000
37.360000,36.880000,57.100000,57.100000,15.025000,37.360000
37.380000,36.900000,57.120000,57.120000,15.030000,37.380000
37.400000,36.920000,57.140000,57.140000,15.035000,37.400000
37.420000,36.940000,57.160000,57.160000,15.040000,37.420000
37.440000,37.000000,57.180000,57.180000,15.045000,37.440000
37.460000,37.020000,57.200000,57.200000,15.050000,37.460000
37.480000,37.040000,57.220000,57.220000,15.055000,37.480000
37.500000,37.060000,57.240000,57.240000,15.060000,37.500000
37.520000,37.080000,57.260000,57.260000,15.065000,37.520000
37.540000,37.100000,57.280000,57.280000,15.070000,37.540000
37.560000,37.120000,57.300000,57.300000,15.075000,37.560000
37.580000,37.140000,57.320000,57.320000,15.080000,37.580000
37.600000,37.160000,57.800000,57.800000,15.200000,37.600000
37.620000,37.180000,57.820000,57.820000,15.205000,37.620000
37.640000,37.200000,57.840000,57.840000,15.210000,37.640000
37.660000,37.220000,57.860000,57.860000,15.215000,37.660000
37.680000,37.240000,57.880000,57.880000,15.220000,37.680000
37.700000,37.260000,57.900000,57.900000,15.225000,37.700000
37.720000,37.280000,57.920000,57.920000,15.230000,37.720000
37.740000,37.360000,57.940000,57.940000,15.235000,37.740000
37.760000,37.380000,57.960000,57.960000,15.240000,37.760000
37.780000,37.400000,57.980000,57.980000,15.245000,37.780000
37.800000,37.420000,58.000000,58.000000,15.250000,37.800000
37.820000,37.440000,58.020000,58.020000,15.255000,37.820000
37.840000,37.460000,58.040000,58.040000,15.260000,37.840000
37.860000,37.480000,58.060000,58.060000,15.265000,37.860000
37.880000,37.500000,58.080000,58.080000,15.270000,37.880000
37.900000,37.520000,58.100000,58.100000,15.275000,37.900000
37.920000,37.540000,58.120000,58.120000,15.280000,37.920000
37.940000,37.560000,58.140000,58.140000,15.285000,37.940000
37.960000,37.580000,58.160000,58.160000,15.290000,37.960000
37.980000,37.600000,58.180000,58.180000,15.295000,37.980000
38.000000,37.620000,58.200000,58.200000,15.300000,38.000000
38.020000,37.640000,58.360000,58.220000,15.340000,38.020000
38.040000,37.660000,58.380000,58.240000,15.345000,38.040000
38.060000,37.680000,58.400000,58.260000,15.350000,38.060000
38.080000,37.700000,58.420000,58.280000,15.355000,38.080000
38.100000,37.720000,58.440000,58.300000,15.360000,38.100000
38.120000,37.740000,58.460000,58.320000,15.365000,38.120000
38.140000,37.760000,58.480000,58.340000,15.370000,38.140000
38.160000,37.780000,58.540000,58.540000,15.385000,38.160000
38.180000,37.800000,58.560000,58.600000,15.390000,38.180000
38.200000,37.820000,58.680000,58.680000,15.420000,38.200000
38.220000,37.840000,58.700000,58.700000,15.425000,38.220000
38.240000,37.860000,58.720000,58.720000,15.430000,38.240000
38.260000,37.880000,58.740000,58.740000,15.435000,38.260000
